fecha,tipo,nota,von_wobeser_es,von_wobeser_es_url,von_wobeser_en,von_wobeser_en_url,replit_es,replit_es_url,replit_en,replit_en_url,comparacion,estado_enlaces,enlaces_rotos,contenido_incompatible,referencia
2014-08,noticia,Latin Lawyer-Von Wobeser hace Pro Bono en ayuda a preservar agua de Pro Natura.,si,https://www.vonwobeser.com/index.php/publicacion?p_id=473,si,https://www.vonwobeser.com/index.php/publication?p_id=474,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-hace-pro-bono-en-ayuda-a-preservar-agua-de-pro-natura,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-does-pro-bono-to-help-pro-natura-preserve-water?lang=en,En ambas,Roto: 2,2,0,p_id ES 473 | p_id EN 474
2014-08,noticia,Juicios de Amparo contra diversas disposiciones fiscales vigentes en 2014,si,https://www.vonwobeser.com/index.php/publicacion?p_id=483,si,https://www.vonwobeser.com/index.php/publication?p_id=484,si,https://webpage-von-wobeser-2026.replit.app/news/juicios-de-amparo-contra-diversas-disposiciones-fiscales-vigentes-en-2014,si,https://webpage-von-wobeser-2026.replit.app/news/amparo-proceedings-against-various-current-tax-provisions-in-force-in-2014?lang=en,En ambas,OK,0,0,p_id ES 483 | p_id EN 484
2014-08,noticia,Conagua otorga concesiones de agua para 'uso ambiental',si,https://www.vonwobeser.com/index.php/publicacion?p_id=475,si,https://www.vonwobeser.com/index.php/publication?p_id=476,si,https://webpage-von-wobeser-2026.replit.app/news/conagua-otorga-concesiones-de-agua-para-uso-ambiental,si,https://webpage-von-wobeser-2026.replit.app/news/conagua-s-resolution-authorizes-water-concessions-for-environmental-use?lang=en,En ambas,OK,0,0,p_id ES 475 | p_id EN 476
2014-08,noticia,Compañía crediticia minera Canadiense representada por consejo mexicano,si,https://www.vonwobeser.com/index.php/publicacion?p_id=352,si,https://www.vonwobeser.com/index.php/publication?p_id=470,si,https://webpage-von-wobeser-2026.replit.app/news/compania-crediticia-minera-canadiense-representada-por-consejo-mexicano,si,https://webpage-von-wobeser-2026.replit.app/news/canadian-miner-credit-facility-draws-on-mexican-counsel?lang=en,En ambas,OK,0,0,p_id ES 352 | p_id EN 470
2014-07,noticia,"Von Wobeser y Sierra, S.C. incorpora al Dr. Edmund Duckwitz, Ex Embajador de Alemania en México a su equipo",si,https://www.vonwobeser.com/index.php/publicacion?p_id=507,si,https://www.vonwobeser.com/index.php/publication?p_id=508,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-incorpora-al-dr-edmund-duckwitz-ex-embajador-de-alemani,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-incorporates-dr-edmund-duckwitz-former-german-ambassado?lang=en,En ambas,OK,0,0,p_id ES 507 | p_id EN 508
2014-07,noticia,"Von Wobeser y Sierra, S.C. asesoró a Enerflex en la adquisición estratégica de un negocio de contratos internacionales para servicios de compresión, procesamiento y refacciones por 430 millones de dólares",si,https://www.vonwobeser.com/index.php/publicacion?p_id=497,si,https://www.vonwobeser.com/index.php/publication?p_id=498,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-asesoro-a-enerflex-en-la-adquisicion-estrategica-de-un-,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-advised-enerflex-in-the-strategic-acquisition-of-intern?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 497 | p_id EN 498
2014-07,noticia,"Von Wobeser y Sierra, S.C. asesora a BMW en su inversión de USD mil millones en México.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=509,si,https://www.vonwobeser.com/index.php/publication?p_id=510,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-asesora-a-bmw-en-su-inversion-de-usd-mil-millones-en-me,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-advises-bmw-in-usd-1-billion-investment-in-mexico?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 509 | p_id EN 510
2014-07,noticia,Leyes Reglamentarias a la Reforma Constitucional en Materia de Telecomunicaciones,si,https://www.vonwobeser.com/index.php/publicacion?p_id=487,si,https://www.vonwobeser.com/index.php/publication?p_id=488,si,https://webpage-von-wobeser-2026.replit.app/news/leyes-reglamentarias-a-la-reforma-constitucional-en-materia-de-telecomunicacione,si,https://webpage-von-wobeser-2026.replit.app/news/regulatory-laws-to-the-constitutional-reform-in-telecommunications?lang=en,En ambas,OK,0,0,p_id ES 487 | p_id EN 488
2014-07,noticia,"Latin Lawyer-Von Wobeser y Sierra, S.C. contrata a Ex Embajador de Alemania en México como asesor",si,https://www.vonwobeser.com/index.php/publicacion?p_id=493,si,https://www.vonwobeser.com/index.php/publication?p_id=494,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-y-sierra-s-c-contrata-a-ex-embajador-de-alemania-en-mex,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-y-sierra-s-c-hires-former-german-ambassador-in-advisory?lang=en,En ambas,OK,0,0,p_id ES 493 | p_id EN 494
2014-07,noticia,Latin Lawyer-Von Wobeser dirige acuerdo de compra de energía eólica mexicana,si,https://www.vonwobeser.com/index.php/publicacion?p_id=485,si,https://www.vonwobeser.com/index.php/publication?p_id=486,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-dirige-acuerdo-de-compra-de-energia-eolica-mexicana,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-steers-mexican-wind-ppa?lang=en,En ambas,Roto: 2,2,0,p_id ES 485 | p_id EN 486
2014-07,noticia,"Latin Lawyer - Von Wobeser y Sierra, S.C. devela la creación de una planta de BMW por un valor de mil millones de dólares en México",si,https://www.vonwobeser.com/index.php/publicacion?p_id=505,si,https://www.vonwobeser.com/index.php/publication?p_id=506,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-y-sierra-s-c-devela-la-creacion-de-una-planta-de-bmw-po,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-unveils-us-1-billion-bmw-factory-in-mexico?lang=en,En ambas,OK,0,0,p_id ES 505 | p_id EN 506
2014-07,noticia,Latin Lawyer - VWyS y Creel participan en convenio Enerflex-Axip,si,https://www.vonwobeser.com/index.php/publicacion?p_id=491,si,https://www.vonwobeser.com/index.php/publication?p_id=492,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-vwys-y-creel-participan-en-convenio-enerflex-axip,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-vwys-creel-in-mexican-leg-of-enerflex-axip-deal?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 491 | p_id EN 492
2014-07,noticia,Latin Lawyer - La reforma de base a las telecomunicaciones en México en vías de promulgarse,si,https://www.vonwobeser.com/index.php/publicacion?p_id=495,si,https://www.vonwobeser.com/index.php/publication?p_id=496,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-la-reforma-de-base-a-las-telecomunicaciones-en-mexico-en-vias-de-pr,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-mexico-telecoms-overhaul-poised-for-enactment?lang=en,En ambas,OK,0,0,p_id ES 495 | p_id EN 496
2014-07,noticia,Latin Lawyer - El misterio de nuestra profesión,si,https://www.vonwobeser.com/index.php/publicacion?p_id=499,si,https://www.vonwobeser.com/index.php/publication?p_id=500,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-el-misterio-de-nuestra-profesion,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-the-mystery-of-our-profession?lang=en,En ambas,OK,0,0,p_id ES 499 | p_id EN 500
2014-07,noticia,Investigación en Materia de Competencia Económica de los Mercados del Sector Financiero,si,https://www.vonwobeser.com/index.php/publicacion?p_id=489,si,https://www.vonwobeser.com/index.php/publication?p_id=490,si,https://webpage-von-wobeser-2026.replit.app/news/investigacion-en-materia-de-competencia-economica-de-los-mercados-del-sector-fin,si,https://webpage-von-wobeser-2026.replit.app/news/antitrust-investigation-of-the-financial-sector-in-mexico?lang=en,En ambas,OK,0,0,p_id ES 489 | p_id EN 490
2014-07,noticia,"IFLR 1000 – Von Wobeser y Sierra, S.C. asesorá a BMW en su inversión de mil millones de dólares",si,https://www.vonwobeser.com/index.php/publicacion?p_id=501,si,https://www.vonwobeser.com/index.php/publication?p_id=502,si,https://webpage-von-wobeser-2026.replit.app/news/iflr-1000-von-wobeser-y-sierra-s-c-asesora-a-bmw-en-su-inversion-de-mil-millones,si,https://webpage-von-wobeser-2026.replit.app/news/iflr-1000-von-wobeser-y-sierra-s-c-advises-germany-s-bmw-on-1-billion-investment?lang=en,En ambas,OK,0,0,p_id ES 501 | p_id EN 502
2014-07,noticia,Global Competition Review - Reestructuración de América Móvil anticipando cambios en la ley,si,https://www.vonwobeser.com/index.php/publicacion?p_id=503,si,https://www.vonwobeser.com/index.php/publication?p_id=504,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-reestructuracion-de-america-movil-anticipando-cambios-,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-america-movil-to-slim-down-in-anticipation-of-law-chan?lang=en,En ambas,OK,0,0,p_id ES 503 | p_id EN 504
2014-07,articulo,Edmond Grieger - Corporate Livewire: Guia de Expertos Energía y Recursos Naturales,si,https://www.vonwobeser.com/index.php/publicacion?p_id=337,si,https://www.vonwobeser.com/index.php/publication?p_id=336,si,https://webpage-von-wobeser-2026.replit.app/news/edmond-grieger-corporate-livewire-guia-de-expertos-energia-y-recursos-naturales,si,https://webpage-von-wobeser-2026.replit.app/news/edmond-grieger-corporate-livewire-expert-guide-energy-natural-resources?lang=en,En ambas,OK,0,0,p_id ES 337 | p_id EN 336
2014-06,noticia,"Von Wobeser y Sierra, S.C. participó en la conferencia organizada por ALARB y la ICC-México.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=511,si,https://www.vonwobeser.com/index.php/publication?p_id=512,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-participo-en-la-conferencia-organizada-por-alarb-y-la-i,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-participated-in-conference-coordinated-by-alarb-icc-mex?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 511 | p_id EN 512
2014-06,noticia,"Von Wobeser y Sierra, S.C. gana reconocimiento, Global Awards 2014: Despacho Legal en México relacionado al Arbitraje 2014",si,https://www.vonwobeser.com/index.php/publicacion?p_id=515,si,https://www.vonwobeser.com/index.php/publication?p_id=516,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-gana-reconocimiento-global-awards-2014-despacho-legal-e,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-wins-global-awards-2014-arbitration-mexican-law-firm-of?lang=en,En ambas,Roto: 1,1,0,p_id ES 515 | p_id EN 516
2014-06,noticia,"Socio, Andrés Nieto es nombrado Vicepresidente del Comité de Ética Internacional de la Sección Internacional de Derecho en la Barra Americana de Abogados (ABA)Sección Internacional de Derecho en la Barra Americana de Abogados (ABA)",si,https://www.vonwobeser.com/index.php/publicacion?p_id=513,si,https://www.vonwobeser.com/index.php/publication?p_id=514,si,https://webpage-von-wobeser-2026.replit.app/news/socio-andres-nieto-es-nombrado-vicepresidente-del-comite-de-etica-internacional-,si,https://webpage-von-wobeser-2026.replit.app/news/partner-andres-nieto-is-appointed-as-vice-chair-of-the-international-ethics-comm?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 513 | p_id EN 514
2014-06,noticia,"Latin Lawyer - El despacho Von Wobeser y Sierra, S.C. guía la adquisición de Palladium",si,https://www.vonwobeser.com/index.php/publicacion?p_id=517,si,https://www.vonwobeser.com/index.php/publication?p_id=518,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-el-despacho-von-wobeser-y-sierra-s-c-guia-la-adquisicion-de-palladi,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-steers-palladium-mexico-acquisition?lang=en,En ambas,OK,0,0,p_id ES 517 | p_id EN 518
2014-05,noticia,"Von Wobeser y Sierra, S.C. estará presente en la conferencia INTA 2014",si,https://www.vonwobeser.com/index.php/publicacion?p_id=521,si,https://www.vonwobeser.com/index.php/publication?p_id=522,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-estara-presente-en-la-conferencia-inta-2014,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-will-attend-the-inta-conference-2014?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 521 | p_id EN 522
2014-05,noticia,Nueva Ley Federal de Competencia Económica,si,https://www.vonwobeser.com/index.php/publicacion?p_id=527,si,https://www.vonwobeser.com/index.php/publication?p_id=528,si,https://webpage-von-wobeser-2026.replit.app/news/nueva-ley-federal-de-competencia-economica,si,https://webpage-von-wobeser-2026.replit.app/news/new-federal-antitrust-law?lang=en,En ambas,OK,0,0,p_id ES 527 | p_id EN 528
2014-05,noticia,"Latin Lawyer - Von Wobeser y Sierra, SC es reconocido con el premio anual de Latin Lawyer “M&A Deal of the Year”",si,https://www.vonwobeser.com/index.php/publicacion?p_id=525,si,https://www.vonwobeser.com/index.php/publication?p_id=526,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-y-sierra-sc-es-reconocido-con-el-premio-anual-de-latin-,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-y-sierra-s-c-wins-latin-lawyer-s-m-a-deal-of-the-year-a?lang=en,En ambas,OK,0,0,p_id ES 525 | p_id EN 526
2014-05,noticia,Latin Lawyer - Arca y Coca-Cola cierran compra en Ecuador,si,https://www.vonwobeser.com/index.php/publicacion?p_id=519,si,https://www.vonwobeser.com/index.php/publication?p_id=520,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-arca-y-coca-cola-cierran-compra-en-ecuador,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-arca-and-coca-cola-close-ecuador-buy?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 519 | p_id EN 520
2014-05,noticia,IFLR Energy & Infrastructure Latam - Edmond Grieger es reconocido como abogado líder.,si,https://www.vonwobeser.com/index.php/publicacion?p_id=523,si,https://www.vonwobeser.com/index.php/publication?p_id=524,si,https://webpage-von-wobeser-2026.replit.app/news/iflr-energy-infrastructure-latam-edmond-grieger-es-reconocido-como-abogado-lider,si,https://webpage-von-wobeser-2026.replit.app/news/iflr-energy-infrastructure-latam-edmond-grieger-recognized-as-leading-lawyer?lang=en,En ambas,OK,0,0,p_id ES 523 | p_id EN 524
2014-05,articulo,"Fernando Carreño , José Palomar - Law Business Research, The Public Competition Enforcement Review, Sexta Edición.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=341,si,https://www.vonwobeser.com/index.php/publication?p_id=340,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-jose-palomar-law-business-research-the-public-competition-enfor-2,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-jose-palomar-law-business-research-the-public-competition-enfor?lang=en,En ambas,OK,0,0,p_id ES 341 | p_id EN 340
2014-04,noticia,"Von Wobeser y Sierra, S.C. participó en conjunto con la CWAG",si,https://www.vonwobeser.com/index.php/publicacion?p_id=529,si,https://www.vonwobeser.com/index.php/publication?p_id=530,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-participo-en-conjunto-con-la-cwag,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-actively-participates-alongside-the-cwag?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 529 | p_id EN 530
2014-04,noticia,"Von Wobeser y Sierra, S.C. gana el “M&A Deal of the Year” de Latin Lawyer",si,https://www.vonwobeser.com/index.php/publicacion?p_id=531,si,https://www.vonwobeser.com/index.php/publication?p_id=532,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-gana-el-m-a-deal-of-the-year-de-latin-lawyer,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-s-c-wins-latin-lawyer-s-m-a-deal-of-the-year?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 531 | p_id EN 532
2014-04,noticia,"Seminario, “Nuevas Alternativas para la Solución de Controversias en un Mercado Global""",si,https://www.vonwobeser.com/index.php/publicacion?p_id=533,si,https://www.vonwobeser.com/index.php/publication?p_id=534,si,https://webpage-von-wobeser-2026.replit.app/news/seminario-nuevas-alternativas-para-la-solucion-de-controversias-en-un-mercado-gl,si,https://webpage-von-wobeser-2026.replit.app/news/seminar-new-alternatives-for-dispute-resolution-in-a-changing-global-market?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 533 | p_id EN 534
2014-03,noticia,"Latin Lawyer - Von Wobeser y Sierra, S.C. gana “M&A Deal of the Year 2013”",si,https://www.vonwobeser.com/index.php/publicacion?p_id=535,si,https://www.vonwobeser.com/index.php/publication?p_id=536,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-y-sierra-s-c-gana-m-a-deal-of-the-year-2013,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-y-sierra-s-c-wins-m-a-deal-of-the-year-2013?lang=en,En ambas,OK,0,0,p_id ES 535 | p_id EN 536
